wiki_views_wkserviews	givename	O dar un nombre de página:
wiki_views_wkserviews	wikipage_em	<*em>Selecciona un <un *href="$1&vista=*wikiPages">Proyecta *Wiki Página</un> o introducir otro *WikiPage nombre (si la página no existe,  sea creado).</*em>
wiki_views_wkserviews	description	Descripción:
wiki_views_wkserviews	description_em	<*em>Descripción del *Wiki documento</*em>
wiki_views_wkserviews	rank_screen	Rango encima pantalla:
wiki_views_wkserviews	rank_screen_em	<*em>Los documentos están mostrados con esta referencia</*em>
wiki_views_wkserviews	wikidocs_title	<*h2>*Wiki '$1' - Dirigir *Wiki Documentos</*h2>
wiki_views_wkserviews	wikidocs_create	<*h3>$1Crea un nuevo *Wiki Documento</*h3>
wiki_views_wkserviews	wikidocs_docs	<*h3>$1*Wiki Documentos</*h3>
wiki_views_wkserviews	back_admin	Atrás a *admin tablero
wiki_views_wkserviews	createwikidoc	<*p> Puedes añadir un enlace nuevo a un *Wiki Página con la forma siguiente.  Añada una entrada nueva en la lista de *Wiki los documentos mostraron en *Wiki página de servicio (<un *href="$1">Vista</un> enlace en la barra de herramienta).</*p>
wiki_views_wkserviews	act_create	Crea
wiki_views_wkserviews	act_update	Actualización
wiki_views_wkserviews	browsedoc	<*p>Lista de todo *Wiki los documentos mostraron en el *wiki página de servicio.  Puedes:</*p><*ul><*li>edita cada *Wiki Documento con el enlace en el nombre.</*li><*li>Permisos de conjunto en un *Wiki Documento.</*li><*li>Elimina un *Wiki Documento (el correspondiente *Wiki la página no será eliminada)</*li></*ul>
wiki_views_wkserviews	define_perms	Define Permisos
wiki_views_wkserviews	edit_perms	Edita Permisos
wiki_views_wkserviews	deletedoc	Elimina $1 documento
wiki_views_wkserviews	updatedoc	<*h2>*Wiki '$1' - Actualizar *Wiki Documento</*h2>
wiki_views_wkserviews	wkpage_title	<*h2>*Wiki '$1' - Dirigir *Wiki Páginas</*h2>
wiki_views_wkserviews	wkpage_project	<*h3>$1páginas de Proyecto</*h3>
wiki_views_wkserviews	wkpage_pj_all	<*p>El bramido de mesa lista todas las  páginas  escribiste.</*p>
wiki_views_wkserviews	wkpage_empty	<*h3>$1páginas Vacías</*h3>
wiki_views_wkserviews	wkpage_emp_all	<*p>El bramido de mesa lista todas las  páginas  creaste pero quieto vacío.</*p>
wiki_views_wkserviews	wkpage_admin	<*h3>$1*Admin páginas</*h3>
wiki_views_wkserviews	wkpage_adm_all	<*p>El bramido de mesa lista todas páginas de administración.  Puedes utilizar estas páginas para propósito de administración. <Fuerte>Complacer utilizarlo cuidadosamente</fuerte>. En caso de duda, copia de seguridad vuestro *wiki antes de eliminar/rebautizando/reemplazando una página.</*p>
wiki_views_wkserviews	wkpage_intern	<*h3>$1páginas Internas</*h3>
wiki_views_wkserviews	wkpage_int_all	<*p>Las páginas siguientes son para *wiki el motor <fuerte>el uso reservado interno</fuerte>. Complacer utilizarlo cuidadosamente.  Tienes que <fuerte>no utilizar o modificar estas páginas</fuertes> si no sabe bien *PhpWiki. En caso de duda, no toca estas páginas.</*p>
wiki_views_wkserviews	wikiperm	<*h2>*Wiki '$1' - *Wiki Permisos</*h2><*p> puedes poner permisos concretos en $2. Estos permisos aplican a <fuertes>enteros *wiki el servicio</fuerte>.</*p><*p>Por *default, *Wiki tiene no permisos concretos: acceso (ambos <fuerte>leído</fuerte> y <fuerte>escribe</fuerte>) a todo *Wiki las páginas está concedida a cualquier usuario registrado.</*p><*p>Selecciona el usuario agrupa quiénes están concedidos acceso  a este *Wiki:<*p>
wiki_views_wkserviews	attachment_name	Nombre
wiki_views_wkserviews	attachment_revisions	Revisiones
wiki_views_wkserviews	attachment_permissions	Permisos
wiki_views_wkserviews	attachment_title	<*h2>*Wiki '$1' - *Wiki Anexos</*h2>
wiki_views_wkserviews	perm_attachment_title	<*h2>*Wiki '$1' - *Wiki Permisos de Anexo</*h2>
wiki_views_wkserviews	wiki_attachment_perm	<*p> Puedes poner permisos concretos en $1. Estos permisos aplican a <fuertes>todas las  revisiones de este anexo</fuerte>.</*p><*p>Por *default, *WikiAttachment tiene no permisos concretos: el acceso está concedido a cualquier usuario registrado.</*p> <*p>Cualquier lata de usuario concedida:<*ul><*li>Explora cada revisión de este *WikiAttachment.</*li><*li>Añade una revisión nueva de este *WikiAttachment.</*li></*ul></*p><*p>Selecciona el usuario agrupa quiénes están concedidos acceso  a este *WikiAttachment:<*p>
wiki_views_wkserviews	browse_attachment_title	<*h2>*Wiki '$1' - *Wiki Anexos $2</*h2>
wiki_views_wkserviews	attachment_revision	Revisión
wiki_views_wkserviews	attachment_date	Fecha
wiki_views_wkserviews	attachment_author	Autor
wiki_views_wkserviews	attachment_size	Medida
wiki_views_wkserviews	attachment_delete	Elimina
wiki_views_wkserviews	doc_name	Nombre
wiki_views_wkserviews	doc_page	Página
wiki_views_wkserviews	doc_rank	Rango Encima Pantalla
wiki_views_wkserviews	doc_delete	Elimina ?
#
#-----------------------------------------------
# Script: SF/www/wiki/uploads
#
wiki_attachment_upload	err_not_exist	Este anexo no existe. Complacer Comprobar el *url.


wiki_service	search_wiki_type	*Wiki Páginas
